"","IRI_KEY","WEEK","SY","GE","VEND","ITEM","UNITS","DOLLARS","F","D","PR","UPC","VOL_EQ","PPU"
"93",8043326,1141,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"94",8043326,1142,0,1,37000,407,9,15.21,"B",0,1,"00-01-37000-00407",1.125,1.69
"95",8043326,1143,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"96",8043326,1144,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"97",8043326,1145,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"98",8043326,1146,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"99",8043326,1147,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"100",8043326,1148,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"101",8043326,1149,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"102",8043326,1150,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"103",8043326,1151,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"104",8043326,1152,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"105",8043326,1153,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"106",8043326,1154,0,1,37000,407,6,14.94,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"107",8043326,1155,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"108",8043326,1156,0,1,37000,407,8,14.32,"B",0,1,"00-01-37000-00407",1.125,1.79
"109",8043326,1158,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"110",8043326,1159,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"111",8043326,1160,0,1,37000,407,3,7.47,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"112",8043326,1161,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"113",8043326,1162,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"114",8043326,1163,0,1,37000,407,3,7.47,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"115",8043326,1164,0,1,37000,407,3,7.47,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"116",8042577,1114,0,1,37000,407,2,3.58,"B",0,1,"00-01-37000-00407",1.125,1.79
"117",8042577,1115,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"118",8042577,1117,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"119",8042577,1119,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"120",8042577,1121,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"121",8042577,1128,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"122",8042577,1128,0,1,37000,31657,3,3.72,"NONE",0,0,"00-01-37000-31657",0.875,1.24
"123",8042577,1130,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"124",8042577,1132,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"125",8042577,1132,0,1,37000,31657,4,2.48,"NONE",0,1,"00-01-37000-31657",0.875,0.62
"126",8042577,1133,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"127",8042577,1136,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"128",8042577,1140,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"129",8042577,1142,0,1,37000,407,9,15.21,"B",0,1,"00-01-37000-00407",1.125,1.69
"130",8042577,1145,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"131",8042577,1146,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"132",8042577,1147,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"133",8042577,1149,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"134",8042577,1152,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"135",8042577,1153,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"136",8042577,1154,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"137",8042577,1155,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"138",8042577,1156,0,1,37000,407,7,12.53,"B",0,1,"00-01-37000-00407",1.125,1.79
